Fecha,CVEGEO,MUNICIPIO,DECESOS,NUEVOS
10/06/2020,26027,Fronteras,1,0
11/06/2020,26027,Fronteras,1,0
12/06/2020,26027,Fronteras,1,0
13/06/2020,26027,Fronteras,1,0
14/06/2020,26027,Fronteras,1,0
15/06/2020,26027,Fronteras,1,0
16/06/2020,26027,Fronteras,1,0
17/06/2020,26027,Fronteras,1,0
18/06/2020,26027,Fronteras,1,0
19/06/2020,26027,Fronteras,1,0
20/06/2020,26027,Fronteras,1,0
21/06/2020,26027,Fronteras,1,0
22/06/2020,26027,Fronteras,1,0
23/06/2020,26027,Fronteras,1,0
24/06/2020,26027,Fronteras,1,0
25/06/2020,26027,Fronteras,2,1
26/06/2020,26027,Fronteras,2,0
27/06/2020,26027,Fronteras,2,0
28/06/2020,26027,Fronteras,2,0
29/06/2020,26027,Fronteras,2,0
04/04/2020,26070,General Plutarco Elías Calles,0,0
05/04/2020,26070,General Plutarco Elías Calles,0,0
06/04/2020,26070,General Plutarco Elías Calles,0,0
07/04/2020,26070,General Plutarco Elías Calles,0,0
08/04/2020,26070,General Plutarco Elías Calles,0,0
09/04/2020,26070,General Plutarco Elías Calles,0,0
10/04/2020,26070,General Plutarco Elías Calles,0,0
11/04/2020,26070,General Plutarco Elías Calles,0,0
12/04/2020,26070,General Plutarco Elías Calles,0,0
13/04/2020,26070,General Plutarco Elías Calles,0,0
14/04/2020,26070,General Plutarco Elías Calles,0,0
15/04/2020,26070,General Plutarco Elías Calles,0,0
16/04/2020,26070,General Plutarco Elías Calles,0,0
17/04/2020,26070,General Plutarco Elías Calles,0,0
18/04/2020,26070,General Plutarco Elías Calles,0,0
19/04/2020,26070,General Plutarco Elías Calles,0,0
20/04/2020,26070,General Plutarco Elías Calles,0,0
21/04/2020,26070,General Plutarco Elías Calles,0,0
22/04/2020,26070,General Plutarco Elías Calles,0,0
23/04/2020,26070,General Plutarco Elías Calles,0,0
24/04/2020,26070,General Plutarco Elías Calles,0,0
25/04/2020,26070,General Plutarco Elías Calles,0,0
26/04/2020,26070,General Plutarco Elías Calles,0,0
27/04/2020,26070,General Plutarco Elías Calles,0,0
28/04/2020,26070,General Plutarco Elías Calles,0,0
29/04/2020,26070,General Plutarco Elías Calles,0,0
30/04/2020,26070,General Plutarco Elías Calles,0,0
01/05/2020,26070,General Plutarco Elías Calles,0,0
02/05/2020,26070,General Plutarco Elías Calles,0,0
03/05/2020,26070,General Plutarco Elías Calles,0,0
04/05/2020,26070,General Plutarco Elías Calles,0,0
05/05/2020,26070,General Plutarco Elías Calles,0,0
06/05/2020,26070,General Plutarco Elías Calles,0,0
07/05/2020,26070,General Plutarco Elías Calles,0,0
08/05/2020,26070,General Plutarco Elías Calles,0,0
09/05/2020,26070,General Plutarco Elías Calles,0,0
10/05/2020,26070,General Plutarco Elías Calles,0,0
11/05/2020,26070,General Plutarco Elías Calles,0,0
12/05/2020,26070,General Plutarco Elías Calles,0,0
13/05/2020,26070,General Plutarco Elías Calles,0,0
14/05/2020,26070,General Plutarco Elías Calles,0,0
15/05/2020,26070,General Plutarco Elías Calles,0,0
16/05/2020,26070,General Plutarco Elías Calles,0,0
17/05/2020,26070,General Plutarco Elías Calles,0,0
18/05/2020,26070,General Plutarco Elías Calles,0,0
19/05/2020,26070,General Plutarco Elías Calles,0,0
20/05/2020,26070,General Plutarco Elías Calles,0,0
21/05/2020,26070,General Plutarco Elías Calles,0,0
22/05/2020,26070,General Plutarco Elías Calles,0,0
23/05/2020,26070,General Plutarco Elías Calles,0,0
24/05/2020,26070,General Plutarco Elías Calles,0,0
25/05/2020,26070,General Plutarco Elías Calles,1,1
26/05/2020,26070,General Plutarco Elías Calles,1,0
27/05/2020,26070,General Plutarco Elías Calles,1,0
28/05/2020,26070,General Plutarco Elías Calles,1,0
29/05/2020,26070,General Plutarco Elías Calles,1,0
30/05/2020,26070,General Plutarco Elías Calles,1,0
31/05/2020,26070,General Plutarco Elías Calles,1,0
01/06/2020,26070,General Plutarco Elías Calles,1,0
02/06/2020,26070,General Plutarco Elías Calles,1,0
03/06/2020,26070,General Plutarco Elías Calles,1,0
04/06/2020,26070,General Plutarco Elías Calles,1,0
05/06/2020,26070,General Plutarco Elías Calles,1,0
06/06/2020,26070,General Plutarco Elías Calles,1,0
07/06/2020,26070,General Plutarco Elías Calles,1,0
08/06/2020,26070,General Plutarco Elías Calles,1,0
09/06/2020,26070,General Plutarco Elías Calles,1,0
10/06/2020,26070,General Plutarco Elías Calles,2,1
11/06/2020,26070,General Plutarco Elías Calles,2,0
12/06/2020,26070,General Plutarco Elías Calles,2,0
13/06/2020,26070,General Plutarco Elías Calles,2,0
14/06/2020,26070,General Plutarco Elías Calles,2,0
15/06/2020,26070,General Plutarco Elías Calles,2,0
16/06/2020,26070,General Plutarco Elías Calles,2,0
17/06/2020,26070,General Plutarco Elías Calles,2,0
18/06/2020,26070,General Plutarco Elías Calles,2,0
19/06/2020,26070,General Plutarco Elías Calles,2,0
20/06/2020,26070,General Plutarco Elías Calles,2,0
21/06/2020,26070,General Plutarco Elías Calles,2,0
22/06/2020,26070,General Plutarco Elías Calles,2,0
23/06/2020,26070,General Plutarco Elías Calles,2,0
24/06/2020,26070,General Plutarco Elías Calles,3,1
25/06/2020,26070,General Plutarco Elías Calles,3,0
26/06/2020,26070,General Plutarco Elías Calles,3,0
27/06/2020,26070,General Plutarco Elías Calles,3,0
28/06/2020,26070,General Plutarco Elías Calles,3,0
29/06/2020,26070,General Plutarco Elías Calles,3,0
04/04/2020,26029,Guaymas,0,0
05/04/2020,26029,Guaymas,0,0
06/04/2020,26029,Guaymas,0,0
07/04/2020,26029,Guaymas,0,0
08/04/2020,26029,Guaymas,0,0
09/04/2020,26029,Guaymas,0,0
10/04/2020,26029,Guaymas,0,0
11/04/2020,26029,Guaymas,0,0
12/04/2020,26029,Guaymas,0,0
13/04/2020,26029,Guaymas,0,0
14/04/2020,26029,Guaymas,0,0
15/04/2020,26029,Guaymas,0,0
16/04/2020,26029,Guaymas,0,0
17/04/2020,26029,Guaymas,0,0
18/04/2020,26029,Guaymas,0,0
19/04/2020,26029,Guaymas,0,0
20/04/2020,26029,Guaymas,0,0
21/04/2020,26029,Guaymas,0,0
22/04/2020,26029,Guaymas,1,1
23/04/2020,26029,Guaymas,1,0
24/04/2020,26029,Guaymas,1,0
25/04/2020,26029,Guaymas,1,0
26/04/2020,26029,Guaymas,1,0
27/04/2020,26029,Guaymas,1,0
28/04/2020,26029,Guaymas,1,0
29/04/2020,26029,Guaymas,1,0
30/04/2020,26029,Guaymas,1,0
01/05/2020,26029,Guaymas,1,0
02/05/2020,26029,Guaymas,1,0
03/05/2020,26029,Guaymas,1,0
04/05/2020,26029,Guaymas,1,0
05/05/2020,26029,Guaymas,1,0
06/05/2020,26029,Guaymas,1,0
07/05/2020,26029,Guaymas,1,0
08/05/2020,26029,Guaymas,1,0
09/05/2020,26029,Guaymas,1,0
10/05/2020,26029,Guaymas,1,0
11/05/2020,26029,Guaymas,2,1
12/05/2020,26029,Guaymas,2,0
13/05/2020,26029,Guaymas,2,0
14/05/2020,26029,Guaymas,2,0
15/05/2020,26029,Guaymas,2,0
16/05/2020,26029,Guaymas,3,1
17/05/2020,26029,Guaymas,4,1
18/05/2020,26029,Guaymas,4,0
19/05/2020,26029,Guaymas,4,0
20/05/2020,26029,Guaymas,4,0
21/05/2020,26029,Guaymas,4,0
22/05/2020,26029,Guaymas,4,0
23/05/2020,26029,Guaymas,5,1
24/05/2020,26029,Guaymas,5,0
25/05/2020,26029,Guaymas,8,3
26/05/2020,26029,Guaymas,8,0
27/05/2020,26029,Guaymas,8,0
28/05/2020,26029,Guaymas,8,0
29/05/2020,26029,Guaymas,8,0
30/05/2020,26029,Guaymas,8,0
31/05/2020,26029,Guaymas,8,0
01/06/2020,26029,Guaymas,8,0
02/06/2020,26029,Guaymas,9,1
03/06/2020,26029,Guaymas,9,0
04/06/2020,26029,Guaymas,10,1
05/06/2020,26029,Guaymas,10,0
06/06/2020,26029,Guaymas,10,0
07/06/2020,26029,Guaymas,10,0
08/06/2020,26029,Guaymas,10,0
09/06/2020,26029,Guaymas,10,0
10/06/2020,26029,Guaymas,11,1
11/06/2020,26029,Guaymas,13,1
12/06/2020,26029,Guaymas,13,0
13/06/2020,26029,Guaymas,14,1
14/06/2020,26029,Guaymas,15,1
15/06/2020,26029,Guaymas,15,0
16/06/2020,26029,Guaymas,16,1
17/06/2020,26029,Guaymas,17,1
18/06/2020,26029,Guaymas,17,0
19/06/2020,26029,Guaymas,19,2
20/06/2020,26029,Guaymas,19,0
21/06/2020,26029,Guaymas,19,0
22/06/2020,26029,Guaymas,19,0
23/06/2020,26029,Guaymas,30,11
24/06/2020,26029,Guaymas,31,1
25/06/2020,26029,Guaymas,33,2
26/06/2020,26029,Guaymas,34,1
27/06/2020,26029,Guaymas,36,2
28/06/2020,26029,Guaymas,36,0
29/06/2020,26029,Guaymas,37,1
04/04/2020,26030,Hermosillo,0,0
05/04/2020,26030,Hermosillo,0,0
06/04/2020,26030,Hermosillo,0,0
07/04/2020,26030,Hermosillo,0,0
08/04/2020,26030,Hermosillo,0,0
09/04/2020,26030,Hermosillo,1,1
10/04/2020,26030,Hermosillo,1,0
11/04/2020,26030,Hermosillo,1,0
12/04/2020,26030,Hermosillo,1,0
13/04/2020,26030,Hermosillo,1,0
14/04/2020,26030,Hermosillo,1,0
15/04/2020,26030,Hermosillo,1,0
16/04/2020,26030,Hermosillo,1,0
17/04/2020,26030,Hermosillo,1,0
18/04/2020,26030,Hermosillo,2,1
19/04/2020,26030,Hermosillo,2,0
20/04/2020,26030,Hermosillo,2,0
21/04/2020,26030,Hermosillo,2,0
22/04/2020,26030,Hermosillo,2,0
23/04/2020,26030,Hermosillo,2,0
24/04/2020,26030,Hermosillo,2,0
25/04/2020,26030,Hermosillo,3,1
26/04/2020,26030,Hermosillo,3,0
27/04/2020,26030,Hermosillo,3,0
28/04/2020,26030,Hermosillo,3,0
29/04/2020,26030,Hermosillo,3,0
30/04/2020,26030,Hermosillo,3,0
01/05/2020,26030,Hermosillo,3,0
02/05/2020,26030,Hermosillo,3,0
03/05/2020,26030,Hermosillo,3,0
04/05/2020,26030,Hermosillo,3,0
05/05/2020,26030,Hermosillo,3,0
06/05/2020,26030,Hermosillo,4,1
07/05/2020,26030,Hermosillo,4,0
08/05/2020,26030,Hermosillo,4,0
09/05/2020,26030,Hermosillo,5,1
10/05/2020,26030,Hermosillo,5,0
11/05/2020,26030,Hermosillo,5,0
12/05/2020,26030,Hermosillo,6,1
13/05/2020,26030,Hermosillo,6,0
14/05/2020,26030,Hermosillo,7,1
15/05/2020,26030,Hermosillo,7,0
16/05/2020,26030,Hermosillo,7,0
17/05/2020,26030,Hermosillo,8,1
18/05/2020,26030,Hermosillo,8,0
19/05/2020,26030,Hermosillo,8,0
20/05/2020,26030,Hermosillo,8,0
21/05/2020,26030,Hermosillo,10,2
22/05/2020,26030,Hermosillo,10,0
23/05/2020,26030,Hermosillo,11,1
24/05/2020,26030,Hermosillo,12,1
25/05/2020,26030,Hermosillo,12,0
26/05/2020,26030,Hermosillo,13,1
27/05/2020,26030,Hermosillo,18,5
28/05/2020,26030,Hermosillo,21,3
29/05/2020,26030,Hermosillo,21,0
30/05/2020,26030,Hermosillo,22,1
31/05/2020,26030,Hermosillo,24,2
01/06/2020,26030,Hermosillo,26,2
02/06/2020,26030,Hermosillo,31,5
03/06/2020,26030,Hermosillo,34,3
04/06/2020,26030,Hermosillo,36,2
05/06/2020,26030,Hermosillo,38,2
06/06/2020,26030,Hermosillo,41,3
07/06/2020,26030,Hermosillo,41,0
08/06/2020,26030,Hermosillo,42,1
09/06/2020,26030,Hermosillo,47,5
10/06/2020,26030,Hermosillo,53,6
11/06/2020,26030,Hermosillo,58,5
12/06/2020,26030,Hermosillo,63,5
13/06/2020,26030,Hermosillo,66,3
14/06/2020,26030,Hermosillo,72,6
15/06/2020,26030,Hermosillo,74,2
16/06/2020,26030,Hermosillo,80,6
17/06/2020,26030,Hermosillo,83,3
18/06/2020,26030,Hermosillo,90,7
19/06/2020,26030,Hermosillo,95,5
20/06/2020,26030,Hermosillo,102,7
21/06/2020,26030,Hermosillo,107,5
22/06/2020,26030,Hermosillo,131,24
23/06/2020,26030,Hermosillo,134,3
24/06/2020,26030,Hermosillo,148,14
25/06/2020,26030,Hermosillo,158,10
26/06/2020,26030,Hermosillo,169,11
27/06/2020,26030,Hermosillo,171,2
28/06/2020,26030,Hermosillo,175,4
29/06/2020,26030,Hermosillo,179,4
04/04/2020,26033,Huatabampo,0,0
05/04/2020,26033,Huatabampo,0,0
06/04/2020,26033,Huatabampo,0,0
07/04/2020,26033,Huatabampo,0,0
08/04/2020,26033,Huatabampo,0,0
09/04/2020,26033,Huatabampo,1,1
10/04/2020,26033,Huatabampo,1,0
11/04/2020,26033,Huatabampo,1,0
12/04/2020,26033,Huatabampo,2,1
13/04/2020,26033,Huatabampo,2,0
14/04/2020,26033,Huatabampo,2,0
15/04/2020,26033,Huatabampo,2,0
16/04/2020,26033,Huatabampo,2,0
17/04/2020,26033,Huatabampo,2,0
18/04/2020,26033,Huatabampo,2,0
19/04/2020,26033,Huatabampo,2,0
20/04/2020,26033,Huatabampo,2,0
21/04/2020,26033,Huatabampo,2,0
22/04/2020,26033,Huatabampo,2,0
23/04/2020,26033,Huatabampo,2,0
24/04/2020,26033,Huatabampo,3,1
25/04/2020,26033,Huatabampo,3,0
26/04/2020,26033,Huatabampo,3,0
27/04/2020,26033,Huatabampo,3,0
28/04/2020,26033,Huatabampo,3,0
29/04/2020,26033,Huatabampo,3,0
30/04/2020,26033,Huatabampo,3,0
01/05/2020,26033,Huatabampo,3,0
02/05/2020,26033,Huatabampo,3,0
03/05/2020,26033,Huatabampo,3,0
04/05/2020,26033,Huatabampo,3,0
05/05/2020,26033,Huatabampo,3,0
06/05/2020,26033,Huatabampo,3,0
07/05/2020,26033,Huatabampo,3,0
08/05/2020,26033,Huatabampo,3,0
09/05/2020,26033,Huatabampo,3,0
10/05/2020,26033,Huatabampo,3,0
11/05/2020,26033,Huatabampo,3,0
12/05/2020,26033,Huatabampo,3,0
13/05/2020,26033,Huatabampo,3,0
14/05/2020,26033,Huatabampo,3,0
15/05/2020,26033,Huatabampo,3,0
16/05/2020,26033,Huatabampo,3,0
17/05/2020,26033,Huatabampo,3,0
18/05/2020,26033,Huatabampo,3,0
19/05/2020,26033,Huatabampo,4,1
20/05/2020,26033,Huatabampo,4,0
21/05/2020,26033,Huatabampo,4,0
22/05/2020,26033,Huatabampo,4,0
23/05/2020,26033,Huatabampo,4,0
24/05/2020,26033,Huatabampo,4,0
25/05/2020,26033,Huatabampo,4,0
26/05/2020,26033,Huatabampo,4,0
27/05/2020,26033,Huatabampo,4,0
28/05/2020,26033,Huatabampo,4,0
29/05/2020,26033,Huatabampo,4,0
30/05/2020,26033,Huatabampo,4,0
31/05/2020,26033,Huatabampo,4,0
01/06/2020,26033,Huatabampo,4,0
02/06/2020,26033,Huatabampo,4,0
03/06/2020,26033,Huatabampo,4,0
04/06/2020,26033,Huatabampo,4,0
05/06/2020,26033,Huatabampo,4,0
06/06/2020,26033,Huatabampo,4,0
07/06/2020,26033,Huatabampo,4,0
08/06/2020,26033,Huatabampo,4,0
09/06/2020,26033,Huatabampo,4,0
10/06/2020,26033,Huatabampo,4,0
11/06/2020,26033,Huatabampo,4,0
12/06/2020,26033,Huatabampo,4,0
13/06/2020,26033,Huatabampo,5,1
14/06/2020,26033,Huatabampo,5,0
15/06/2020,26033,Huatabampo,5,0
16/06/2020,26033,Huatabampo,5,0
17/06/2020,26033,Huatabampo,6,1
18/06/2020,26033,Huatabampo,6,0
19/06/2020,26033,Huatabampo,6,0
20/06/2020,26033,Huatabampo,6,0
21/06/2020,26033,Huatabampo,6,0
22/06/2020,26033,Huatabampo,7,1
23/06/2020,26033,Huatabampo,8,1
24/06/2020,26033,Huatabampo,8,0
25/06/2020,26033,Huatabampo,8,0
26/06/2020,26033,Huatabampo,8,0
27/06/2020,26033,Huatabampo,8,0
28/06/2020,26033,Huatabampo,8,0
29/06/2020,26033,Huatabampo,9,1
04/04/2020,26035,Imuris,0,0
05/04/2020,26035,Imuris,0,0
06/04/2020,26035,Imuris,0,0
07/04/2020,26035,Imuris,0,0
08/04/2020,26035,Imuris,0,0
09/04/2020,26035,Imuris,0,0
10/04/2020,26035,Imuris,0,0
11/04/2020,26035,Imuris,0,0
12/04/2020,26035,Imuris,0,0
13/04/2020,26035,Imuris,0,0
14/04/2020,26035,Imuris,0,0
15/04/2020,26035,Imuris,0,0
16/04/2020,26035,Imuris,0,0
17/04/2020,26035,Imuris,0,0
18/04/2020,26035,Imuris,0,0
19/04/2020,26035,Imuris,0,0
20/04/2020,26035,Imuris,0,0
21/04/2020,26035,Imuris,0,0
22/04/2020,26035,Imuris,0,0
23/04/2020,26035,Imuris,0,0
24/04/2020,26035,Imuris,0,0
25/04/2020,26035,Imuris,0,0
26/04/2020,26035,Imuris,0,0
27/04/2020,26035,Imuris,0,0
28/04/2020,26035,Imuris,0,0
29/04/2020,26035,Imuris,0,0
30/04/2020,26035,Imuris,0,0
01/05/2020,26035,Imuris,0,0
02/05/2020,26035,Imuris,0,0
03/05/2020,26035,Imuris,0,0
04/05/2020,26035,Imuris,1,1
05/05/2020,26035,Imuris,1,0
06/05/2020,26035,Imuris,1,0
07/05/2020,26035,Imuris,1,0
08/05/2020,26035,Imuris,1,0
09/05/2020,26035,Imuris,1,0
10/05/2020,26035,Imuris,1,0
11/05/2020,26035,Imuris,1,0
12/05/2020,26035,Imuris,1,0
13/05/2020,26035,Imuris,1,0
14/05/2020,26035,Imuris,1,0
15/05/2020,26035,Imuris,1,0
16/05/2020,26035,Imuris,1,0
17/05/2020,26035,Imuris,1,0
18/05/2020,26035,Imuris,1,0
19/05/2020,26035,Imuris,1,0
20/05/2020,26035,Imuris,1,0
21/05/2020,26035,Imuris,1,0
22/05/2020,26035,Imuris,1,0
23/05/2020,26035,Imuris,1,0
24/05/2020,26035,Imuris,1,0
25/05/2020,26035,Imuris,1,0
26/05/2020,26035,Imuris,1,0
27/05/2020,26035,Imuris,1,0
28/05/2020,26035,Imuris,1,0
29/05/2020,26035,Imuris,1,0
30/05/2020,26035,Imuris,1,0
31/05/2020,26035,Imuris,1,0
01/06/2020,26035,Imuris,1,0
02/06/2020,26035,Imuris,1,0
03/06/2020,26035,Imuris,1,0
04/06/2020,26035,Imuris,1,0
05/06/2020,26035,Imuris,1,0
06/06/2020,26035,Imuris,1,0
07/06/2020,26035,Imuris,1,0
08/06/2020,26035,Imuris,1,0
09/06/2020,26035,Imuris,1,0
10/06/2020,26035,Imuris,1,0
11/06/2020,26035,Imuris,1,0
12/06/2020,26035,Imuris,1,0
13/06/2020,26035,Imuris,1,0
14/06/2020,26035,Imuris,1,0
15/06/2020,26035,Imuris,1,0
16/06/2020,26035,Imuris,1,0
17/06/2020,26035,Imuris,1,0
18/06/2020,26035,Imuris,1,0
19/06/2020,26035,Imuris,1,0
20/06/2020,26035,Imuris,1,0
21/06/2020,26035,Imuris,1,0
22/06/2020,26035,Imuris,1,0
23/06/2020,26035,Imuris,2,1
24/06/2020,26035,Imuris,2,0
25/06/2020,26035,Imuris,2,0
26/06/2020,26035,Imuris,2,0
27/06/2020,26035,Imuris,2,0
28/06/2020,26035,Imuris,2,0
29/06/2020,26035,Imuris,2,0
04/04/2020,26036,Magdalena,1,1
05/04/2020,26036,Magdalena,1,0
06/04/2020,26036,Magdalena,2,1
07/04/2020,26036,Magdalena,2,0
08/04/2020,26036,Magdalena,2,0
09/04/2020,26036,Magdalena,2,0
10/04/2020,26036,Magdalena,2,0
11/04/2020,26036,Magdalena,2,0
12/04/2020,26036,Magdalena,3,1
13/04/2020,26036,Magdalena,3,0
14/04/2020,26036,Magdalena,3,0
15/04/2020,26036,Magdalena,3,0
16/04/2020,26036,Magdalena,3,0
17/04/2020,26036,Magdalena,3,0
18/04/2020,26036,Magdalena,3,0
19/04/2020,26036,Magdalena,3,0
20/04/2020,26036,Magdalena,3,0
21/04/2020,26036,Magdalena,3,0
22/04/2020,26036,Magdalena,3,0
23/04/2020,26036,Magdalena,3,0
24/04/2020,26036,Magdalena,3,0
25/04/2020,26036,Magdalena,3,0
26/04/2020,26036,Magdalena,3,0
27/04/2020,26036,Magdalena,3,0
28/04/2020,26036,Magdalena,3,0
29/04/2020,26036,Magdalena,3,0
30/04/2020,26036,Magdalena,3,0
01/05/2020,26036,Magdalena,3,0
02/05/2020,26036,Magdalena,3,0
03/05/2020,26036,Magdalena,3,0
04/05/2020,26036,Magdalena,3,0
05/05/2020,26036,Magdalena,3,0
06/05/2020,26036,Magdalena,3,0
07/05/2020,26036,Magdalena,3,0
08/05/2020,26036,Magdalena,3,0
09/05/2020,26036,Magdalena,3,0
10/05/2020,26036,Magdalena,3,0
11/05/2020,26036,Magdalena,3,0
12/05/2020,26036,Magdalena,3,0
13/05/2020,26036,Magdalena,3,0
14/05/2020,26036,Magdalena,3,0
15/05/2020,26036,Magdalena,3,0
16/05/2020,26036,Magdalena,3,0
17/05/2020,26036,Magdalena,3,0
18/05/2020,26036,Magdalena,3,0
19/05/2020,26036,Magdalena,3,0
20/05/2020,26036,Magdalena,3,0
21/05/2020,26036,Magdalena,3,0
22/05/2020,26036,Magdalena,3,0
23/05/2020,26036,Magdalena,3,0
24/05/2020,26036,Magdalena,3,0
25/05/2020,26036,Magdalena,3,0
26/05/2020,26036,Magdalena,4,1
27/05/2020,26036,Magdalena,4,0
28/05/2020,26036,Magdalena,4,0
29/05/2020,26036,Magdalena,4,0
30/05/2020,26036,Magdalena,4,0
31/05/2020,26036,Magdalena,4,0
01/06/2020,26036,Magdalena,4,0
02/06/2020,26036,Magdalena,4,0
03/06/2020,26036,Magdalena,4,0
04/06/2020,26036,Magdalena,4,0
05/06/2020,26036,Magdalena,4,0
06/06/2020,26036,Magdalena,4,0
07/06/2020,26036,Magdalena,4,0
08/06/2020,26036,Magdalena,5,1
09/06/2020,26036,Magdalena,6,1
10/06/2020,26036,Magdalena,6,0
11/06/2020,26036,Magdalena,7,1
12/06/2020,26036,Magdalena,7,0
13/06/2020,26036,Magdalena,7,0
14/06/2020,26036,Magdalena,7,0
15/06/2020,26036,Magdalena,8,1
16/06/2020,26036,Magdalena,8,0
